
 id                  | input                                                                     | target
 1320022714694946816 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320024628119494657 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320030590029148166 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320022881926078465 |    [[2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |     [4, 0, 0, 0]
 1320030160238858247 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320026322618454018 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320024403413995522 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320023039686414342 |                                [[6, 0, 0, 1], [6, 0, 0, 1], [1, 0, 0, 0]] |     [8, 0, 0, 3]
 1320028715468816385 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320025469249441795 |                                [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320031001393975296 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320026683223715840 |                                [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320031345238736896 |                                [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320030503584649216 |    [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] |             null
 1320023037236989952 |                                [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320029423744307200 |    [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |             null
 1320027258808115201 |                                                            [[0, 0, 0, 0]] |             null
 1320022530049167360 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [1, 0, 1, 0]
 1320028342578532352 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320031169824477185 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320024126594011138 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320022632230645761 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320026747157409802 |    [[3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0]] |             null
 1320022391825813504 |                  [[2, 0, 0, 1], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [13, 1, 0, 10]
 1320028628432936960 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320024726706647042 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320031936333557761 |                                                            [[0, 0, 0, 0]] |             null
 1320027151668809728 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320021973699874816 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320026353077420034 |    [[3, 0, 0, 0], [3, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |             null
 1320028585608892417 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320031598385848321 |                                              [[0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320021804803653633 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320027172065677313 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320027592922071042 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320023804136071171 |                                [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320027527491059712 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320023633712984064 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320030590641577986 |                [[20, 0, 0, 0], [12, 0, 0, 0], [8, 0, 0, 0], [3, 0, 0, 0]] |             null
 1320023480956555264 |    [[0, 1, 0, 1], [0, 1, 0, 1], [0, 1, 0, 1], [0, 1, 0, 1], [0, 0, 0, 0]] |     [0, 1, 0, 1]
 1320028454935547907 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320022030864056325 | [[21, 0, 2, 10], [15, 0, 1, 5], [6, 0, 1, 4], [3, 0, 1, 0], [1, 0, 0, 0]] |   [61, 0, 2, 29]
 1320022779262078984 |        [[92, 4, 11, 21], [87, 4, 11, 21], [60, 3, 9, 20], [37, 2, 7, 10]] | [187, 3, 11, 33]
 1320025552326135808 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320028129264607232 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320023201389240325 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320029911827075073 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320024882336366593 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320030922226413568 |                  [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0]] |             null
 1320022628543963136 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320022383713943553 |                  [[4, 0, 0, 0], [4, 0, 0, 0], [4, 0, 0, 0], [3, 0, 0, 0]] |     [4, 0, 0, 0]
 1320022786828623874 |                  [[5, 0, 0, 1], [3, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |     [6, 0, 0, 1]
 1320024391745458176 |    [[9, 0, 0, 1], [9, 0, 0, 1], [8, 0, 0, 1], [6, 0, 0, 0], [3, 0, 0, 0]] |    [12, 0, 0, 1]
 1320023979998863362 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320030335560605697 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320022624739725314 |                  [[1, 0, 1, 2], [1, 0, 1, 1], [1, 0, 1, 1], [1, 0, 1, 1]] |     [3, 0, 1, 3]
 1320028421544607745 |                  [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0]] |             null
 1320028955286638594 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320028584816377861 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320026592744140800 |    [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320022612567838720 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320031594640515073 |                                              [[0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320026579603390464 |    [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |             null
 1320023474279165952 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320022618754502659 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320025159433150465 |    [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0]] |             null
 1320025161777573889 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320026984072839168 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320027672202911744 |                                [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320025402321129475 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320025814017167363 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320023468482588672 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320022626539098112 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [2, 0, 0, 0]
 1320030418276552710 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320022211831361537 |    [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |     [2, 0, 0, 0]
 1320029351866519555 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320024229044080640 |    [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |     [1, 0, 0, 0]
 1320024565926535169 |                  [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |     [1, 0, 0, 0]
 1320030083973812224 |    [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0]] |             null
 1320027086288003074 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320028000440651776 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320026908311040001 |                                [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320028526574120960 |                  [[1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320021870746439680 |                  [[1, 0, 4, 0], [1, 0, 4, 0], [1, 0, 2, 0], [0, 0, 0, 0]] |     [2, 1, 8, 0]
 1320021972349120512 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320023552855212033 |                  [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |     [0, 0, 0, 0]
 1320032019867406338 |                                              [[0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320021442088587266 |    [[3, 0, 0, 0], [3, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0]] |     [4, 0, 0, 0]
 1320032013345296385 |                                              [[0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320023715434926083 |    [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |     [2, 0, 0, 0]
 1320029434401951745 |    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |             null
 1320024710952910848 |                  [[5, 0, 1, 0], [3, 0, 1, 0], [2, 0, 1, 0], [2, 0, 1, 0]] |    [12, 0, 1, 0]
 1320027163089801216 |                                              [[0, 0, 0, 0], [0, 0, 0, 0]] |             null

 id                  | input                                                                  | target
---------------------+------------------------------------------------------------------------+--------------
 1320023805654454273 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [1, 0, 0, 0]
 1320022882555232257 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320022126196183041 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320024391262990338 | [[2, 0, 1, 1], [2, 0, 1, 1], [2, 0, 1, 1], [2, 0, 1, 1], [1, 0, 0, 0]] | [2, 0, 1, 1]
 1320025153175228416 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022550911590404 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320024422644928512 | [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [1, 0, 0, 0]
 1320030085064347648 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320026235334868992 |               [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0]] |         null
 1320022143925714946 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320024345230647297 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320026236446334976 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320027815899729920 | [[1, 1, 0, 0], [1, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320023707235028993 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] | [1, 0, 0, 0]
 1320029491113152516 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320028436304449537 |               [[5, 0, 1, 0], [4, 0, 1, 0], [4, 0, 1, 0], [3, 0, 1, 0]] |         null
 1320021459314487296 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] | [1, 0, 0, 0]
 1320023877397823492 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320026722000097281 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320027234485325833 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022882135670784 | [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0]] | [1, 0, 0, 1]
 1320032095272579072 |                                                         [[0, 0, 0, 0]] |         null
 1320023115515203585 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320028902509678592 | [[2, 0, 0, 1], [2, 0, 0, 1], [2, 0, 0, 1], [2, 0, 0, 1], [2, 0, 0, 1]] |         null
 1320022862330273803 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320026049002962946 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320021801460764672 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320031686386765827 |                                          [[14, 0, 3, 0], [7, 0, 1, 0]] |         null
 1320025639391559681 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320027750225248257 | [[1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1]] |         null
 1320025233554771968 |                             [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |         null
 1320029519051427841 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320025802096988160 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320031847003324420 |                                           [[0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320025092424777729 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320025254065037312 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320026265408057345 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320029748853170177 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022375489064961 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320027657006993410 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320028652491345920 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320027267683106817 | [[1, 0, 0, 2], [1, 0, 0, 2], [1, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0, 0]] |         null
 1320031259167522816 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022797201014784 |               [[0, 0, 0, 3], [0, 0, 0, 3], [0, 0, 0, 3], [0, 0, 0, 3]] |         null
 1320029359290212352 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320028936256942080 | [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] |         null
 1320023542252081155 |               [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1]] | [0, 0, 0, 1]
 1320030172347858945 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320028157769023489 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |         null
 1320026347519946753 | [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320025842962059271 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022623540084737 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320027176050302976 |               [[5, 0, 1, 1], [5, 0, 1, 1], [4, 0, 1, 0], [2, 0, 1, 0]] |         null
 1320031923318697984 |                                                         [[0, 0, 0, 0]] |         null
 1320030669649526784 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320026988279595008 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320024796713857024 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] | [1, 0, 0, 0]
 1320023378464403457 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320022222011072512 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] | [1, 0, 0, 1]
 1320029912884019200 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320029833267531776 |                                                         [[0, 0, 0, 0]] |         null
 1320026428746964992 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320021546476445697 |               [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] | [0, 0, 1, 0]
 1320031086013972480 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320029276121554951 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |         null
 1320024420027490304 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] | [1, 0, 0, 0]
 1320029271042052096 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320030085056024577 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320028094728634368 | [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320032018449764352 |                                           [[0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320023048901283840 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320028858553229313 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022048828084224 | [[5, 0, 1, 0], [5, 0, 1, 0], [5, 0, 1, 0], [3, 0, 1, 0], [0, 0, 1, 0]] | [6, 0, 1, 2]
 1320030589546827776 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320021357523050497 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [1, 0, 0, 0]
 1320023803938918401 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320028992926220289 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320032009553694721 |                                           [[0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022447299522561 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320023813443231744 |                             [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] | [1, 0, 1, 0]
 1320023302321041411 |                             [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] | [2, 0, 0, 0]
 1320030758736723968 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320025245152141312 |                             [[1, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0, 0]] |         null
 1320030671172239362 | [[252, 4, 2, 132], [231, 4, 2, 122], [200, 3, 2, 112], [94, 0, 0, 61]] |         null
 1320021890220625920 |               [[1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320030675597053952 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320026344785235969 | [[1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0, 0]] |         null
 1320030916635463682 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320022064607064064 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320027100972240897 | [[3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320023051371573253 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320023295513841665 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] | [0, 0, 0, 0]
 1320021972068257793 | [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] | [0, 0, 1, 0]
 1320031932382474242 |                                                         [[1, 0, 0, 0]] |         null
 1320027308699361283 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320030332519915522 | [[0, 0, 0, 2], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1]] |         null
 1320023552695754752 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] | [1, 0, 0, 0]
 1320023632324821004 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320029911491485696 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null
 1320029671472435210 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |         null

 id                  | input                                                                       | target
---------------------+-----------------------------------------------------------------------------+-----------------
 1320026169685676032 |                    [[0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320029278663286785 |                    [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |            null
